SiteID,Name,Short Name,Latitude,Longitude,Geographic Coordinate System,Easting,Northing,Zone,Start date,Cease date,Active,Elevation (m),Basin,Site types,Catchment Management Authority,Gauge Zero (mAHD),Drainage Area (sq.km),Gauge Count,Last Gauge Date,First Gauge Date,Maximum Gauge (m),Maximum Gauge Date,Gauge Datum,Control,Cease to flow (m),Datum,Spillway (mAHD)
 "414702","F.M.I.T. NORTH EAST DRAIN @ BRUCES BEND","FMIT NE DR BRUCES BD"," 34�12'38.4""S","142�13'12.0""E","World Geodetic System 1984","612390.005","6213798.000","54","1983/06/16","","true","37.252","Mallee","SW,WQ","Mallee CMA","0.000","0.00000","139","2026/03/19","1983/10/05","0.517","1996/03/06","Universal Transverse Mercator","Artificial; Trapezoidal concrete weir","1.200","Arbitrary","0.000"
 "414703","RED CLIFFS DRAIN NO 1 @ BLOUNTS ROAD (BARNET ROAD)","RED CLIFFS DR NO 1"," 34�16'27.9""S","142�12'37.6""E","World Geodetic System 1984","611423.999","6206741.999","54","1983/06/17","","true","38.839","Mallee","SW,WQ","Mallee CMA","0.000","0.00000","183","2022/09/20","1983/04/21","0.470","1986/01/30","Universal Transverse Mercator","ARTIFICIAL CONCRETE V NOTCH WEIR","0.100","Arbitrary","0.000"
 "414705","RED CLIFFS DRAIN NO 10 @ U/S OUTFALL TO BASIN 12","RED CLIFFS NO 10"," 34�19'50.7""S","142�14'08.1""E","World Geodetic System 1984","613662.997","6200467.000","54","1983/09/08","","true","38.783","Mallee","SW","Mallee CMA","0.000","0.00000","124","2026/01/21","1983/10/07","0.365","1992/04/14","Universal Transverse Mercator","ART. CONCRETE CULVERT WITH STEEL PLATE","0.000","Unknown","0.000"
 "414706","MERBEIN NORTH-WEST DRAIN @ U/S OUTFALL MURRAY RIVER","MERBEIN NW DRAIN"," 34�08'04.6""S","141�58'53.2""E","World Geodetic System 1984","590492.997","6222471.000","54","1983/09/08","","true","33.139","Mallee","SW,WQ","Mallee CMA","0.000","0.00000","86","2019/05/08","1983/10/05","0.369","2016/12/16","Universal Transverse Mercator","ARTIFICIAL STEEL RECTANGULAR WEIR","0.115","Unknown","0.000"
 "414711","F.M.I.T. DRAIN @ U/S PSYCHE BEND LAGOON","DRAIN US PSYCHE BEND"," 34�15'28.3""S","142�13'23.9""E","Geodetic Datum of Australia 1994","612630.688","6208575.529","54","1983/09/07","","true","36.966","Mallee","SW","Mallee CMA","0.000","0.00000","64","2024/11/19","1983/10/07","0.339","1985/01/10","(unknown)","ARTIFICIAL 90* V NOTCH","0.148","Unknown","0.000"
 "414712","RED CLIFFS DRAIN NO. 3 AND 4 @ WOORLANG","RED CLIFFS NO. 3 & 4"," 34�17'10.4""S","142�13'03.4""E","Geodetic Datum of Australia 1994","612068.230","6205438.030","54","1983/02/24","","true","37.316","Mallee","SW","Mallee CMA","0.000","0.00000","140","2024/11/20","1983/02/24","0.545","2014/09/22","(unknown)","ARTIFICIAL 120* CONCRETE V NOTCH","0.200","Unknown","0.000"
 "414714","RED CLIFFS DRAIN NO. 8 @ STEWARTS ROAD","RED CLIFFS NO. 8"," 34�19'16.0""S","142�14'17.3""E","World Geodetic System 1984","613912.005","6201533.000","54","1983/09/08","","true","40.657","Mallee","SW","Mallee CMA","0.000","0.00000","134","2026/01/20","1983/10/07","0.495","1986/12/08","Universal Transverse Mercator","Artificial; 90 deg V-notch weir","0.100","Arbitrary","0.000"
 "414716","ROBINVALE NO 4 SYSTEM OUTFALL @ PETHARD ROAD","ROBINVALE NO 4"," 34�36'16.1""S","142�44'26.6""E","World Geodetic System 1984","659613.001","6169429.000","54","1991/02/26","","true","56.097","Mallee","SW,WQ","Mallee CMA","0.000","0.00000","31","2023/09/08","1991/05/08","0.412","1993/02/04","Universal Transverse Mercator","Artificial: 90 degree V-notch weir","0.100","Unknown","0.000"
 "414717","ROBINVALE NO 6 SYSTEM OUTFALL @ MALAYA ROAD","ROBINVALE 6 @ MALAYA"," 34�38'11.9""S","142�42'05.0""E","World Geodetic System 1984","655945.999","6165922.000","54","1991/02/26","","true","54.369","Mallee","SW,WQ","Mallee CMA","0.000","0.00000","46","2023/09/08","1991/05/08","0.523","1991/11/07","Universal Transverse Mercator","ARTIFICIAL 90 DEGREE V-NOTCH","0.000","Unknown","0.000"
 "414718","M.M.G.I.S. OUTFALL NO. 1 @ LAKE RANFURLEY","MMGIS OUTFALL NO. 1"," 34�10'58.0""S","142�06'02.6""E","World Geodetic System 1984","601432.998","6217016.000","54","1992/06/30","2017/12/18","false","34.557","Mallee","SW","Mallee CMA","0.000","0.00000","7","2017/06/29","2003/03/17","0.287","2003/03/17","Universal Transverse Mercator","Artificial; 90 deg V-notch weir","0.100","Unknown","0.000"
 "414719","M.M.G.I.S. OUTFALL NO. 2 @ LAKE RANFURLEY","MMGIS OUTFALL NO 2"," 34�10'57.9""S","142�06'41.9""E","World Geodetic System 1984","602439.002","6217010.000","54","1992/06/30","2017/12/18","false","34.550","Mallee","SW","Mallee CMA","0.000","0.00000","8","2017/06/29","2003/03/17","0.325","2016/03/23","Universal Transverse Mercator","Artificial; 90 deg V-notch weir","0.100","Unknown","0.000"
 "414721","NANGILOC-COLIGNAN DRAIN @ HEWETTS ROAD","NAN-COLIG DR HEWETTS"," 34�30'31.3""S","142�22'50.4""E","World Geodetic System 1984","626742.004","6180559.000","54","1995/02/01","","true","42.112","Mallee","SW,WQ","Mallee CMA","0.000","0.00000","8","2018/06/25","2015/04/29","1.145","2018/05/07","Universal Transverse Mercator","Artificial; 90 deg V-notch weir","1.000","Arbitrary","0.000"
 "414722","NANGILOC-COLIGNAN DRAIN @ DOERINGS BASIN","NAN-COLIG DR DOERING"," 34�26'17.7""S","142�18'55.6""E","World Geodetic System 1984","620854.913","6188450.791","54","1996/03/05","","true","43.469","Mallee","SW","Mallee CMA","0.000","0.00000","7","2018/06/25","2015/04/29","1.050","2017/05/30","Universal Transverse Mercator","Artificial; Rectangular weir plate","1.000","Arbitrary","0.000"
 "414723","KULKYNE OUTFALL DRAIN @ MANSELLS PUMP","KULKYNE O/F MANSELLS"," 34�33'37.1""S","142�24'25.7""E","World Geodetic System 1984","629092.005","6174803.000","54","1996/08/14","","true","45.881","Mallee","SW,WQ","Mallee CMA","0.000","0.00000","8","2018/06/29","2015/04/29","1.258","2015/04/29","Universal Transverse Mercator","Artificial; 90 deg V-notch weir","1.100","Arbitrary","0.000"
 "414724","NANGILOC COLIGNAN DRAIN @ NANGILOC","NAN-COLIG @ NANGILOC"," 34�28'13.0""S","142�21'12.9""E","World Geodetic System 1984","624312.005","6184854.999","54","1997/10/07","","true","36.611","Mallee","SW,WQ","Mallee CMA","0.000","0.00000","","","","0.000","","Universal Transverse Mercator","Artificial: 2 rectangular weir plates","1.000","Arbitrary","0.000"
 "414736","SECOND INLET DRAIN @ LAKE HAWTHORN","Second Inlet Dr"," 34�12'11.4""S","142�06'23.9""E","Geodetic Datum of Australia 1994","601953.033","6214764.963","54","2020/06/09","","true","35.336","Mallee","SW","Mallee CMA","0.000","0.00000","18","2026/04/21","2020/06/04","0.890","2025/03/18","(unknown)","Control is constructed from sandbags installed on top of an old concrete lined section","0.454","Unknown","0.000"
 "414738","MUIRS OUTFALL @ RED CLIFFS","Muirs O/F"," 34�19'41.8""S","142�14'02.3""E","Geodetic Datum of Australia 1994","613517.999","6200755.046","54","2020/07/31","","true","39.565","Mallee","SW","Mallee CMA","0.000","0.00000","19","2026/01/21","2020/09/09","0.126","2024/01/23","(unknown)","","0.000","Unknown","0.000"
 "415200","WIMMERA RIVER @ HORSHAM","WIMMERA @ HORSHAM"," 36�44'24.1""S","142�08'49.4""E","World Geodetic System 1984","602409.634","5933338.931","54","1881/06/01","","true","122.901","Wimmera Avon","SW,WQ","Wimmera CMA","120.381","4066.00000","498","2026/03/04","1908/05/06","4.278","2011/01/18","Universal Transverse Mercator","ARTIFICIAL MEASURING WEIR","0.000","Australian Height Datum","0.000"
 "415201","WIMMERA RIVER @ GLENORCHY WEIR (TAIL GAUGE)","WIMMERA @ GLENORCHY"," 36�54'33.5""S","142�38'34.7""E","World Geodetic System 1984","646364.636","5913914.542","54","1910/08/11","","true","167.417","Wimmera Avon","SW,WQ","Wimmera CMA","163.779","1953.00000","395","2025/11/17","1964/05/15","4.992","1988/09/03","Universal Transverse Mercator","ARTIFICIAL CONCRETE WEIR","0.467","Australian Height Datum","0.000"
 "415202","MACKENZIE RIVER @ WARTOOK RESERVOIR (TAIL GAUGE)","MACKENZIE @ WARTOOK"," 37�06'27.5""S","142�25'28.0""E","World Geodetic System 1984","626565.997","5892223.000","54","1916/06/02","","true","426.004","Wimmera Avon","SW,WQ","Wimmera CMA","425.513","80.00000","316","2026/04/09","1965/09/14","1.608","1992/12/21","Universal Transverse Mercator","ARTIFICIAL MEASURING WEIR","0.002","Australian Height Datum","0.000"
 "415203","MOUNT WILLIAM CREEK @ LAKE LONSDALE (TAIL GAUGE)","MT. WILLIAM CK"," 37�01'50.1""S","142�35'00.9""E","World Geodetic System 1984","640850.666","5900549.734","54","1899/02/01","","true","183.366","Wimmera Avon","SW,WQ","Wimmera CMA","182.198","1026.00000","234","2024/10/25","1946/09/09","2.050","2011/01/14","Universal Transverse Mercator","Artificial: Concrete with weir plate","0.100","Australian Height Datum","0.000"
 "415206","WIMMERA RIVER @ GLYNWYLLN","WIMMERA @ GLYNWYLLN"," 36�57'14.1""S","142�51'36.3""E","World Geodetic System 1984","665611.998","5908610.000","54","1902/09/05","","true","191.244","Wimmera Avon","SW","Wimmera CMA","0.000","1357.00000","653","2026/04/22","1946/05/16","8.289","2022/10/14","Universal Transverse Mercator","Artificial:Concrete capped sheet pile","0.875","Arbitrary","0.000"
 "415207","WIMMERA RIVER @ EVERSLEY","WIMMERA @ EVERSLEY"," 37�11'06.1""S","143�11'04.7""E","World Geodetic System 1984","693920.999","5882351.000","54","1902/10/20","","true","260.548","Wimmera Avon","RF,SW,WQ","Wimmera CMA","259.856","304.82582","534","2026/04/13","1908/05/07","3.502","1988/09/02","Universal Transverse Mercator","ART. SHEET PILING CAPPED WITH CONCRETE","0.598","Australian Height Datum","0.000"
 "415214","FYANS CREEK @ LAKE BELLFIELD","FYANS @ BELLFIELD"," 37�10'10.6""S","142�32'31.7""E","World Geodetic System 1984","636914.067","5885184.292","54","1960/05/04","","true","230.504","Wimmera Avon","SW,WQ","Wimmera CMA","229.339","101.00000","281","2025/09/23","1965/06/07","1.897","1992/12/21","Universal Transverse Mercator","ARTIFICIAL CONCRETE AND ROCK WEIR","0.313","Australian Height Datum","0.000"
 "415215","FYANS CREEK @ STAWELL DIVERSION WEIR","Fyans Ck @Stawell DW"," 37�15'33.9""S","142�32'16.6""E","Unknown","636378.677","5875227.740","54","2019/10/01","","true","363.060","Wimmera Avon","SW","Wimmera CMA","0.000","28.80909","26","2025/10/30","2020/04/22","0.420","2025/07/29","Unknown","Stainless steel plate 6067mm wide with 600mm x 50mm cutout","0.100","Gauge Datum","0.000"
 "415217","FYANS CREEK @ GRAMPIANS ROAD BRIDGE","FYANS @ GRAMPIANS"," 37�15'03.1""S","142�32'08.7""E","World Geodetic System 1984","636199.492","5876178.656","54","1960/11/11","","false","341.634","Wimmera Avon","SW,WQ","Wimmera CMA","341.061","34.00000","383","2019/09/25","1961/01/16","1.250","1984/09/19","Universal Transverse Mercator","NATURAL ROCK AND CONCRETE","0.098","Australian Height Datum","0.000"
 "415220","AVON RIVER @ WIMMERA HIGHWAY","AVON R @WIMMERA HWY"," 36�38'26.1""S","142�58'43.1""E","World Geodetic System 1984","676888.521","5943160.742","54","1963/02/01","","true","145.048","Wimmera Avon","RF,SW,WQ","North Central CMA","152.957","596.00000","149","2024/01/24","1974/08/28","5.272","1993/01/28","Universal Transverse Mercator","ARTIFICIAL","0.800","Unknown","0.000"
 "415222","OUTLET CREEK @ LAKE HINDMARSH","OUTLET CK @ L HIND'H"," 35�56'39.9""S","141�52'24.0""E","World Geodetic System 1984","578769.001","6021849.000","54","1964/10/29","","false","79.182","Wimmera Avon","SW","Wimmera CMA","0.000","0.00000","38","1996/12/31","1960/08/22","2.570","1974/10/11","Universal Transverse Mercator","NATURAL CLAY AND SILT","0.000","Unknown","0.000"
 "415223","BURNT CREEK @ WONWONDAH EAST","BURNT @ WONWONDAH E"," 36�53'07.4""S","142�14'02.5""E","World Geodetic System 1984","609967.003","5917118.000","54","1965/09/11","","true","154.810","Wimmera Avon","SW","Wimmera CMA","154.950","87.54557","288","2026/04/02","1970/04/09","1.040","1992/09/23","Universal Transverse Mercator","ARTIFICIAL CONCRETE WEIR","0.027","Arbitrary","0.000"
 "415226","RICHARDSON RIVER @ CARRS PLAINS","RICHARDSON @ CARRS P"," 36�44'29.7""S","142�47'13.0""E","World Geodetic System 1984","659539.996","5932290.000","54","1971/04/28","","true","156.262","Wimmera Avon","RF,SW","North Central CMA","0.000","130.00000","99","2023/08/30","1971/05/06","2.917","1988/09/02","Universal Transverse Mercator","ARTIFICIAL V NOTCH ON CONCRETE WEIR","0.000","Arbitrary","0.000"
 "415227","MOUNT WILLIAM CREEK @ LAKE LONSDALE (HEAD GAUGE)","LAKE LONSDALE (HG)"," 37�01'48.8""S","142�35'10.8""E","World Geodetic System 1984","641094.334","5900583.960","54","1899/02/01","","true","184.163","Wimmera Avon","RF,SW,WQ","Wimmera CMA","0.000","1026.00000","","","","0.000","","Australian Map Grid 1984","ARTIFICIAL CONCRETE SPILLWAY","187.620","Australian Height Datum","0.000"
 "415237","CONCONGELLA CREEK @ STAWELL","CONCONGELLA @STAWELL"," 37�01'32.7""S","142�49'18.4""E","World Geodetic System 1984","662048.001","5900706.000","54","1976/02/17","","true","202.163","Wimmera Avon","RF,SW,WQ","Wimmera CMA","198.911","239.00000","200","2025/09/16","1976/07/06","4.500","1983/09/08","Universal Transverse Mercator","ART. CONCRETE AND SHEET PILING WEIR","0.285","Australian Height Datum","0.000"
 "415238","WATTLE CREEK @ NAVARRE","WATTLE @ NAVARRE"," 36�54'08.6""S","143�06'23.8""E","World Geodetic System 1984","687689.997","5913868.000","54","1976/03/03","","true","227.628","Wimmera Avon","RF,SW","Wimmera CMA","0.000","141.00000","84","2022/11/18","1976/08/05","4.100","1983/09/08","Universal Transverse Mercator","Artificial: Concrete weir with bars","0.804","Arbitrary","0.000"
 "415239","WIMMERA RIVER @ DRUNG DRUNG","WIMMERA @DRUNG DRUNG"," 36�43'13.7""S","142�19'43.4""E","Unknown","618659.003","5935300.000","54","1978/08/08","","true","128.415","Wimmera Avon","SW","Wimmera CMA","128.857","0.00000","41","2012/07/03","1978/08/09","4.706","2011/01/17","Universal Transverse Mercator","ARTIFICIAL TIMBER WEIR","0.000","Australian Height Datum","0.000"
 "415241","YARRIAMBIACK CREEK @ MURTOA (WIMMERA HIGHWAY)","YARRIAMBIACK @MURTOA"," 36�37'16.2""S","142�22'22.0""E","World Geodetic System 1984","622750.834","5946260.871","54","1978/07/06","","true","130.253","Wimmera Avon","SW","Wimmera CMA","130.875","0.00000","22","2022/10/19","1978/08/16","2.268","2011/01/18","(unknown)","ARTIFICIAL BOX CULVERT","0.000","Australian Height Datum","0.000"
 "415244","SHEPHERDS CREEK @ WARRAK","SHEPHERDS C @ WARRAK"," 37�15'12.3""S","143�11'09.4""E","World Geodetic System 1984","693864.000","5874762.000","54","1983/09/07","","true","370.726","Wimmera Avon","SW","Wimmera CMA","0.000","13.65040","191","2026/04/14","1983/06/23","0.405","1986/10/22","Universal Transverse Mercator","Artificial Steel/Concrete Compound Weir","0.000","Arbitrary","0.000"
 "415245","MOUNT COLE CREEK @ CROWLANDS","MT COLE @ CROWLANDS"," 37�09'53.5""S","143�05'36.9""E","World Geodetic System 1984","685888.998","5884771.000","54","1985/04/29","","true","244.218","Wimmera Avon","SW","Wimmera CMA","242.494","152.60110","213","2025/12/09","1985/04/29","2.329","1988/09/02","Universal Transverse Mercator","ARTIFICIAL SHEET PILING AND CONCRETE","0.100","Arbitrary","0.000"
 "415246","WIMMERA RIVER @ LOCHIEL RAILWAY BRIDGE","WIMMERA @ LOCHIEL"," 36�24'30.2""S","141�58'28.0""E","World Geodetic System 1984","587370.002","5970298.000","54","1987/02/27","","true","96.101","Wimmera Avon","SW,WQ","Wimmera CMA","92.289","7742.63603","240","2026/02/11","1987/03/09","4.605","2011/01/20","Universal Transverse Mercator","Natural Sandy Bed","0.000","Arbitrary","0.000"
 "415247","WIMMERA RIVER @ TARRANYURK","WIMMERA @ TARRANYURK"," 36�12'14.9""S","141�59'55.9""E","World Geodetic System 1984","589795.004","5992934.000","54","1987/02/26","","true","81.489","Wimmera Avon","SW","Wimmera CMA","0.000","8416.88139","39","2026/04/16","1987/03/17","0.816","2012/09/17","Universal Transverse Mercator","Natural; Stream bed and banks","0.040","Arbitrary","0.000"
 "415250","FYANS CREEK @ FYANS CREEK","FYANS @ FYANS"," 37�06'27.1""S","142�33'33.7""E","World Geodetic System 1984","638554.409","5892046.933","54","1988/08/09","","true","205.725","Wimmera Avon","SW","Wimmera CMA","0.000","145.00000","107","2025/07/29","1988/07/21","0.775","1992/12/21","Universal Transverse Mercator","ARTIFICIAL CONCRETE WEIR","0.000","Arbitrary","0.000"
