Date,Reservoir,Value,System
30/11/2016,Hepburn,2429,Loddon
31/12/2016,Hepburn,2300,Loddon
31/1/2017,Hepburn,1973,Loddon
28/2/2017,Hepburn,1689,Loddon
31/3/2017,Hepburn,1472,Loddon
30/4/2017,Hepburn,1573,Loddon
31/5/2017,Hepburn,1649,Loddon
30/6/2017,Hepburn,1619,Loddon
31/7/2017,Hepburn,1730,Loddon
31/8/2017,Hepburn,2446,Loddon
30/9/2017,Hepburn,2448,Loddon
31/10/2017,Hepburn,2413,Loddon
30/11/2017,Hepburn,2435,Loddon
31/12/2017,Hepburn,2146,Loddon
31/1/2018,Hepburn,1690,Loddon
28/2/2018,Hepburn,1373,Loddon
31/3/2018,Hepburn,1162,Loddon
30/4/2018,Hepburn,1049,Loddon
31/5/2018,Hepburn,1126,Loddon
30/6/2018,Hepburn,1178,Loddon
31/7/2018,Hepburn,1263,Loddon
31/8/2018,Hepburn,1730,Loddon
30/9/2018,Hepburn,1800,Loddon
31/10/2018,Hepburn,1786,Loddon
30/11/2018,Hepburn,1688,Loddon
31/12/2018,Hepburn,1576,Loddon
31/1/2019,Hepburn,1212,Loddon
28/2/2019,Hepburn,922,Loddon
31/3/2019,Hepburn,661,Loddon
30/4/2019,Hepburn,530,Loddon
31/5/2019,Hepburn,710,Loddon
30/6/2019,Hepburn,993.84,Loddon
31/7/2019,Hepburn,2460,Loddon
31/8/2019,Hepburn,2494.296,Loddon
30/9/2019,Hepburn,2494.296,Loddon
31/10/2019,Hepburn,2380.368,Loddon
30/11/2019,Hepburn,2336.736,Loddon
31/12/2019,Hepburn,2140.392,Loddon
31/1/2020,Hepburn,1801.032,Loddon
29/2/2020,Hepburn,1553.784,Loddon
31/3/2020,Hepburn,1371.984,Loddon
30/4/2020,Hepburn,1422.888,Loddon
31/5/2020,Hepburn,1483.488,Loddon
30/6/2020,Hepburn,1568.328,Loddon
31/7/2020,Hepburn,1624.08,Loddon
31/8/2020,Hepburn,2077.368,Loddon
30/9/2020,Hepburn,2445.816,Loddon
31/10/2020,Hepburn,2511.264,Loddon
30/11/2020,Hepburn,2419.152,Loddon
31/12/2020,Hepburn,2188.872,Loddon
31/1/2021,Hepburn,1931.928,Loddon
28/2/2021,Hepburn,1721.04,Loddon
31/3/2021,Hepburn,1619.232,Loddon
30/4/2021,Hepburn,1568.328,Loddon
31/5/2021,Hepburn,1626.504,Loddon
30/6/2021,Hepburn,1859.208,Loddon
31/7/2021,Hepburn,2516.112,Loddon
31/8/2021,Hepburn,2487.024,Loddon
30/9/2021,Hepburn,2472.48,Loddon
31/10/2021,Hepburn,2465.208,Loddon
30/11/2021,Hepburn,2433.696,Loddon
31/12/2021,Hepburn,2230.08,Loddon
31/1/2022,Hepburn,2113.728,Loddon
28/2/2022,Hepburn,1813.152,Loddon
31/3/2022,Hepburn,1694.376,Loddon
30/4/2022,Hepburn,1638.624,Loddon
31/5/2022,Hepburn,1662.864,Loddon
30/6/2022,Hepburn,1776.792,Loddon
31/7/2022,Hepburn,1864.056,Loddon
31/8/2022,Hepburn,2593.68,Loddon
30/9/2022,Hepburn,2554.896,Loddon
31/10/2022,Hepburn,2663.976,Loddon
30/11/2022,Hepburn,2533.08,Loddon
31/12/2022,Hepburn,2450.664,Loddon
31/1/2023,Hepburn,2108.88,Loddon
28/2/2023,Hepburn,1750.128,Loddon
31/3/2023,Hepburn,1548.936,Loddon
30/4/2023,Hepburn,1628.928,Loddon
31/5/2023,Hepburn,1662.864,Loddon
30/6/2023,Hepburn,2467.632,Loddon
31/7/2023,Hepburn,2489.448,Loddon
31/8/2023,Hepburn,2477.328,Loddon
30/9/2023,Hepburn,2453.088,Loddon
31/10/2023,Hepburn,2419.152,Loddon
30/11/2023,Hepburn,2293.104,Loddon
31/12/2023,Hepburn,2121,Loddon
31/1/2024,Hepburn,1868.904,Loddon
29/2/2024,Hepburn,1427.736,Loddon
31/3/2024,Hepburn,1144.128,Loddon
30/4/2024,Hepburn,1139,Loddon
31/5/2024,Hepburn,1110.192,Loddon
30/6/2024,Hepburn,1134.432,Loddon
31/7/2024,Hepburn,1231.392,Loddon
31/8/2024,Hepburn,1260.48,Loddon
30/9/2024,Hepburn,1236.24,Loddon
31/10/2024,Hepburn,1202.304,Loddon
30/11/2024,Hepburn,1100.496,Loddon
31/12/2024,Hepburn,909,Loddon
31/1/2025,Hepburn,741.744,Loddon
28/2/2025,Hepburn,598.728,Loddon
31/3/2025,Hepburn,496.92,Loddon
30/4/2025,Hepburn,436.32,Loddon
31/5/2025,Hepburn,392.688,Loddon
30/6/2025,Hepburn,431.472,Loddon
31/7/2025,Hepburn,542.976,Loddon
31/8/2025,Hepburn,625.392,Loddon
30/9/2025,Hepburn,741.744,Loddon
31/1/2010,Laanecoorie,457,Loddon
28/2/2010,Laanecoorie,549,Loddon
31/3/2010,Laanecoorie,715,Loddon
30/4/2010,Laanecoorie,1821,Loddon
31/5/2010,Laanecoorie,1835,Loddon
30/6/2010,Laanecoorie,1691,Loddon
31/7/2010,Laanecoorie,1800,Loddon
31/8/2010,Laanecoorie,8173,Loddon
30/9/2010,Laanecoorie,7323,Loddon
31/10/2010,Laanecoorie,8053,Loddon
30/11/2010,Laanecoorie,8923,Loddon
31/12/2010,Laanecoorie,7842,Loddon
31/1/2011,Laanecoorie,2493,Loddon
28/2/2011,Laanecoorie,2917,Loddon
31/3/2011,Laanecoorie,2718,Loddon
30/4/2011,Laanecoorie,2848,Loddon
31/5/2011,Laanecoorie,3193,Loddon
30/6/2011,Laanecoorie,6028,Loddon
31/7/2011,Laanecoorie,5188,Loddon
31/8/2011,Laanecoorie,7888,Loddon
30/9/2011,Laanecoorie,8030,Loddon
31/10/2011,Laanecoorie,6771,Loddon
30/11/2011,Laanecoorie,6833,Loddon
31/12/2011,Laanecoorie,5595,Loddon
31/1/2012,Laanecoorie,5123,Loddon
29/2/2012,Laanecoorie,7640,Loddon
31/3/2012,Laanecoorie,6274,Loddon
30/4/2012,Laanecoorie,5172,Loddon
31/5/2012,Laanecoorie,4045,Loddon
30/6/2012,Laanecoorie,2938,Loddon
31/7/2012,Laanecoorie,8466,Loddon
31/8/2012,Laanecoorie,8417,Loddon
30/9/2012,Laanecoorie,6351,Loddon
31/10/2012,Laanecoorie,5577,Loddon
30/11/2012,Laanecoorie,4348,Loddon
31/12/2012,Laanecoorie,4550,Loddon
31/1/2013,Laanecoorie,4071,Loddon
28/2/2013,Laanecoorie,4222,Loddon
31/3/2013,Laanecoorie,4166,Loddon
30/4/2013,Laanecoorie,3538,Loddon
31/5/2013,Laanecoorie,3611,Loddon
30/6/2013,Laanecoorie,4806,Loddon
31/7/2013,Laanecoorie,4362,Loddon
31/8/2013,Laanecoorie,5155,Loddon
30/9/2013,Laanecoorie,3526,Loddon
31/10/2013,Laanecoorie,3991,Loddon
30/11/2013,Laanecoorie,3848,Loddon
31/12/2013,Laanecoorie,3848,Loddon
31/1/2014,Laanecoorie,3874,Loddon
28/2/2014,Laanecoorie,3672,Loddon
31/3/2014,Laanecoorie,3491,Loddon
30/4/2014,Laanecoorie,3574,Loddon
31/5/2014,Laanecoorie,2747,Loddon
30/6/2014,Laanecoorie,2622,Loddon
31/7/2014,Laanecoorie,2632,Loddon
31/8/2014,Laanecoorie,2521,Loddon
30/9/2014,Laanecoorie,2641,Loddon
31/10/2014,Laanecoorie,2718,Loddon
30/11/2014,Laanecoorie,2718,Loddon
31/12/2014,Laanecoorie,2757,Loddon
31/1/2015,Laanecoorie,2604,Loddon
28/2/2015,Laanecoorie,2585,Loddon
31/3/2015,Laanecoorie,2708,Loddon
30/4/2015,Laanecoorie,2457,Loddon
31/5/2015,Laanecoorie,2493,Loddon
30/6/2015,Laanecoorie,2548,Loddon
31/7/2015,Laanecoorie,2747,Loddon
31/8/2015,Laanecoorie,2557,Loddon
30/9/2015,Laanecoorie,2301,Loddon
31/10/2015,Laanecoorie,2958,Loddon
30/11/2015,Laanecoorie,2512,Loddon
31/12/2015,Laanecoorie,2548,Loddon
31/1/2016,Laanecoorie,2548,Loddon
29/2/2016,Laanecoorie,1401,Loddon
31/3/2016,Laanecoorie,1401,Loddon
30/4/2016,Laanecoorie,1328,Loddon
31/5/2016,Laanecoorie,1269,Loddon
30/6/2016,Laanecoorie,1660,Loddon
31/7/2016,Laanecoorie,2856,Loddon
31/8/2016,Laanecoorie,3965,Loddon
30/9/2016,Laanecoorie,10486,Loddon
31/10/2016,Laanecoorie,5200,Loddon
30/11/2016,Laanecoorie,5772,Loddon
31/12/2016,Laanecoorie,4327,Loddon
31/1/2017,Laanecoorie,3339,Loddon
28/2/2017,Laanecoorie,3431,Loddon
31/3/2017,Laanecoorie,3319,Loddon
30/4/2017,Laanecoorie,4055,Loddon
31/5/2017,Laanecoorie,3205,Loddon
30/6/2017,Laanecoorie,3180,Loddon
31/7/2017,Laanecoorie,3410,Loddon
31/8/2017,Laanecoorie,3860,Loddon
30/9/2017,Laanecoorie,3623,Loddon
31/10/2017,Laanecoorie,3110,Loddon
30/11/2017,Laanecoorie,3330,Loddon
31/12/2017,Laanecoorie,3470,Loddon
31/1/2018,Laanecoorie,3289,Loddon
28/2/2018,Laanecoorie,3050,Loddon
31/3/2018,Laanecoorie,3034,Loddon
30/4/2018,Laanecoorie,3060,Loddon
31/5/2018,Laanecoorie,3169,Loddon
30/6/2018,Laanecoorie,3048,Loddon
31/7/2018,Laanecoorie,3348,Loddon
31/8/2018,Laanecoorie,3165,Loddon
30/9/2018,Laanecoorie,3541,Loddon
31/10/2018,Laanecoorie,3070,Loddon
30/11/2018,Laanecoorie,2958,Loddon
31/12/2018,Laanecoorie,3150,Loddon
31/1/2019,Laanecoorie,3120,Loddon
28/2/2019,Laanecoorie,2996,Loddon
31/3/2019,Laanecoorie,2980,Loddon
30/4/2019,Laanecoorie,2890,Loddon
31/5/2019,Laanecoorie,3660,Loddon
30/6/2019,Laanecoorie,2024,Loddon
31/7/2019,Laanecoorie,7921,Loddon
31/8/2019,Laanecoorie,7824,Loddon
30/9/2019,Laanecoorie,7824,Loddon
31/10/2019,Laanecoorie,3384,Loddon
30/11/2019,Laanecoorie,3128,Loddon
31/12/2019,Laanecoorie,3184,Loddon
31/1/2020,Laanecoorie,3168,Loddon
29/2/2020,Laanecoorie,3424,Loddon
31/3/2020,Laanecoorie,3072,Loddon
30/4/2020,Laanecoorie,4128,Loddon
31/5/2020,Laanecoorie,2920,Loddon
30/6/2020,Laanecoorie,3024,Loddon
31/7/2020,Laanecoorie,3024,Loddon
31/8/2020,Laanecoorie,3128,Loddon
30/9/2020,Laanecoorie,3240,Loddon
31/10/2020,Laanecoorie,3120,Loddon
30/11/2020,Laanecoorie,3000,Loddon
31/12/2020,Laanecoorie,2944,Loddon
31/1/2021,Laanecoorie,3504,Loddon
28/2/2021,Laanecoorie,3592,Loddon
31/3/2021,Laanecoorie,2984,Loddon
30/4/2021,Laanecoorie,3328,Loddon
31/5/2021,Laanecoorie,3080,Loddon
30/6/2021,Laanecoorie,3264,Loddon
31/7/2021,Laanecoorie,6392,Loddon
31/8/2021,Laanecoorie,7568,Loddon
30/9/2021,Laanecoorie,3032,Loddon
31/10/2021,Laanecoorie,3576,Loddon
30/11/2021,Laanecoorie,3184,Loddon
31/12/2021,Laanecoorie,3296,Loddon
31/1/2022,Laanecoorie,4016,Loddon
28/2/2022,Laanecoorie,3264,Loddon
31/3/2022,Laanecoorie,3840,Loddon
30/4/2022,Laanecoorie,3840,Loddon
31/5/2022,Laanecoorie,3328,Loddon
30/6/2022,Laanecoorie,3064,Loddon
31/7/2022,Laanecoorie,3952,Loddon
31/8/2022,Laanecoorie,7704,Loddon
30/9/2022,Laanecoorie,8696,Loddon
31/10/2022,Laanecoorie,10104,Loddon
30/11/2022,Laanecoorie,6312,Loddon
31/12/2022,Laanecoorie,6632,Loddon
31/1/2023,Laanecoorie,5944,Loddon
28/2/2023,Laanecoorie,3320,Loddon
31/3/2023,Laanecoorie,4088,Loddon
30/4/2023,Laanecoorie,3480,Loddon
31/5/2023,Laanecoorie,3312,Loddon
30/6/2023,Laanecoorie,7864,Loddon
31/7/2023,Laanecoorie,7792,Loddon
31/8/2023,Laanecoorie,7600,Loddon
30/9/2023,Laanecoorie,4008,Loddon
31/10/2023,Laanecoorie,4712,Loddon
30/11/2023,Laanecoorie,3880,Loddon
31/12/2023,Laanecoorie,7728,Loddon
31/1/2024,Laanecoorie,6352,Loddon
29/2/2024,Laanecoorie,3072,Loddon
31/3/2024,Laanecoorie,3232,Loddon
30/4/2024,Laanecoorie,3024,Loddon
31/5/2024,Laanecoorie,3672,Loddon
30/6/2024,Laanecoorie,3680,Loddon
31/7/2024,Laanecoorie,2840,Loddon
31/8/2024,Laanecoorie,2440,Loddon
30/9/2024,Laanecoorie,728,Loddon
31/10/2024,Laanecoorie,2928,Loddon
30/11/2024,Laanecoorie,2904,Loddon
31/12/2024,Laanecoorie,3032,Loddon
31/1/2025,Laanecoorie,3128,Loddon
28/2/2025,Laanecoorie,3040,Loddon
31/3/2025,Laanecoorie,2952,Loddon
30/4/2025,Laanecoorie,3312,Loddon
31/5/2025,Laanecoorie,3000,Loddon
30/6/2025,Laanecoorie,3296,Loddon
31/7/2025,Laanecoorie,3184,Loddon
31/8/2025,Laanecoorie,3120,Loddon
30/9/2025,Laanecoorie,3128,Loddon
31/1/2010,Newlyn,994,Loddon
28/2/2010,Newlyn,783,Loddon
31/3/2010,Newlyn,734,Loddon
30/4/2010,Newlyn,589,Loddon
31/5/2010,Newlyn,474,Loddon
30/6/2010,Newlyn,528,Loddon
31/7/2010,Newlyn,957,Loddon
31/8/2010,Newlyn,3059,Loddon
30/9/2010,Newlyn,3042,Loddon
31/10/2010,Newlyn,3051,Loddon
30/11/2010,Newlyn,3049,Loddon
31/12/2010,Newlyn,3005,Loddon
31/1/2011,Newlyn,3035,Loddon
28/2/2011,Newlyn,3035,Loddon
31/3/2011,Newlyn,2957,Loddon
30/4/2011,Newlyn,2999,Loddon
31/5/2011,Newlyn,3018,Loddon
30/6/2011,Newlyn,3032,Loddon
31/7/2011,Newlyn,3032,Loddon
31/8/2011,Newlyn,3035,Loddon
30/9/2011,Newlyn,3038,Loddon
31/10/2011,Newlyn,3013,Loddon
30/11/2011,Newlyn,2995,Loddon
31/12/2011,Newlyn,2912,Loddon
31/1/2012,Newlyn,2567,Loddon
29/2/2012,Newlyn,2311,Loddon
31/3/2012,Newlyn,2291,Loddon
30/4/2012,Newlyn,2224,Loddon
31/5/2012,Newlyn,2194,Loddon
30/6/2012,Newlyn,2548,Loddon
31/7/2012,Newlyn,3042,Loddon
31/8/2012,Newlyn,3052,Loddon
30/9/2012,Newlyn,3035,Loddon
31/10/2012,Newlyn,2988,Loddon
30/11/2012,Newlyn,2926,Loddon
31/12/2012,Newlyn,2704,Loddon
31/1/2013,Newlyn,2191,Loddon
28/2/2013,Newlyn,1790,Loddon
31/3/2013,Newlyn,1556,Loddon
30/4/2013,Newlyn,1458,Loddon
31/5/2013,Newlyn,1427,Loddon
30/6/2013,Newlyn,1389,Loddon
31/7/2013,Newlyn,1480,Loddon
31/8/2013,Newlyn,2221,Loddon
30/9/2013,Newlyn,2783,Loddon
31/10/2013,Newlyn,3011,Loddon
30/11/2013,Newlyn,2949,Loddon
31/12/2013,Newlyn,2821,Loddon
31/1/2014,Newlyn,2457,Loddon
28/2/2014,Newlyn,2046,Loddon
31/3/2014,Newlyn,1809,Loddon
30/4/2014,Newlyn,1720,Loddon
31/5/2014,Newlyn,1664,Loddon
30/6/2014,Newlyn,1640,Loddon
31/7/2014,Newlyn,2577,Loddon
31/8/2014,Newlyn,2978,Loddon
30/9/2014,Newlyn,3018,Loddon
31/10/2014,Newlyn,2945,Loddon
30/11/2014,Newlyn,2834,Loddon
31/12/2014,Newlyn,2470,Loddon
31/1/2015,Newlyn,2188,Loddon
28/2/2015,Newlyn,1776,Loddon
31/3/2015,Newlyn,1551,Loddon
30/4/2015,Newlyn,1432,Loddon
31/5/2015,Newlyn,1378,Loddon
30/6/2015,Newlyn,1356,Loddon
31/7/2015,Newlyn,1394,Loddon
31/8/2015,Newlyn,1406,Loddon
30/9/2015,Newlyn,1443,Loddon
31/10/2015,Newlyn,1368,Loddon
30/11/2015,Newlyn,1252,Loddon
31/12/2015,Newlyn,1035,Loddon
31/1/2016,Newlyn,805,Loddon
29/2/2016,Newlyn,663,Loddon
31/3/2016,Newlyn,550,Loddon
30/4/2016,Newlyn,459,Loddon
31/5/2016,Newlyn,475,Loddon
30/6/2016,Newlyn,526,Loddon
31/7/2016,Newlyn,2303,Loddon
31/8/2016,Newlyn,3060,Loddon
30/9/2016,Newlyn,3105,Loddon
31/10/2016,Newlyn,3049,Loddon
30/11/2016,Newlyn,2988,Loddon
31/12/2016,Newlyn,2916,Loddon
31/1/2017,Newlyn,2633,Loddon
28/2/2017,Newlyn,2373,Loddon
31/3/2017,Newlyn,2107,Loddon
30/4/2017,Newlyn,2116,Loddon
31/5/2017,Newlyn,2057,Loddon
30/6/2017,Newlyn,2057,Loddon
31/7/2017,Newlyn,2410,Loddon
31/8/2017,Newlyn,3028,Loddon
30/9/2017,Newlyn,3018,Loddon
31/10/2017,Newlyn,3015,Loddon
30/11/2017,Newlyn,2949,Loddon
31/12/2017,Newlyn,2821,Loddon
31/1/2018,Newlyn,2424,Loddon
28/2/2018,Newlyn,2010,Loddon
31/3/2018,Newlyn,1706,Loddon
30/4/2018,Newlyn,1605,Loddon
31/5/2018,Newlyn,1546,Loddon
30/6/2018,Newlyn,1548,Loddon
31/7/2018,Newlyn,1793,Loddon
31/8/2018,Newlyn,2575,Loddon
30/9/2018,Newlyn,2638,Loddon
31/10/2018,Newlyn,2618,Loddon
30/11/2018,Newlyn,2517,Loddon
31/12/2018,Newlyn,2396,Loddon
31/1/2019,Newlyn,1832,Loddon
28/2/2019,Newlyn,1406,Loddon
31/3/2019,Newlyn,1106,Loddon
30/4/2019,Newlyn,920,Loddon
31/5/2019,Newlyn,1059,Loddon
30/6/2019,Newlyn,1683.708,Loddon
31/7/2019,Newlyn,3028,Loddon
31/8/2019,Newlyn,3042.12,Loddon
30/9/2019,Newlyn,3042.12,Loddon
31/10/2019,Newlyn,3072.24,Loddon
30/11/2019,Newlyn,2984.892,Loddon
31/12/2019,Newlyn,2740.92,Loddon
31/1/2020,Newlyn,2412.612,Loddon
29/2/2020,Newlyn,1999.968,Loddon
31/3/2020,Newlyn,1746.96,Loddon
30/4/2020,Newlyn,1674.672,Loddon
31/5/2020,Newlyn,1656.6,Loddon
30/6/2020,Newlyn,1731.9,Loddon
31/7/2020,Newlyn,1981.896,Loddon
31/8/2020,Newlyn,3036.096,Loddon
30/9/2020,Newlyn,3033.084,Loddon
31/10/2020,Newlyn,3018.024,Loddon
30/11/2020,Newlyn,3008.988,Loddon
31/12/2020,Newlyn,2852.364,Loddon
31/1/2021,Newlyn,2653.572,Loddon
28/2/2021,Newlyn,2466.828,Loddon
31/3/2021,Newlyn,2304.18,Loddon
30/4/2021,Newlyn,2159.604,Loddon
31/5/2021,Newlyn,2111.412,Loddon
30/6/2021,Newlyn,2551.164,Loddon
31/7/2021,Newlyn,3054.168,Loddon
31/8/2021,Newlyn,3039.108,Loddon
30/9/2021,Newlyn,3024.048,Loddon
31/10/2021,Newlyn,3027.06,Loddon
30/11/2021,Newlyn,2954.772,Loddon
31/12/2021,Newlyn,2843.328,Loddon
31/1/2022,Newlyn,2846.34,Loddon
28/2/2022,Newlyn,2490.924,Loddon
31/3/2022,Newlyn,2298.156,Loddon
30/4/2022,Newlyn,2123.46,Loddon
31/5/2022,Newlyn,2096.352,Loddon
30/6/2022,Newlyn,2346.348,Loddon
31/7/2022,Newlyn,2768.028,Loddon
31/8/2022,Newlyn,3096.336,Loddon
30/9/2022,Newlyn,3060.192,Loddon
31/10/2022,Newlyn,3102.36,Loddon
30/11/2022,Newlyn,3060.192,Loddon
31/12/2022,Newlyn,3012,Loddon
31/1/2023,Newlyn,2780.076,Loddon
28/2/2023,Newlyn,2403.576,Loddon
31/3/2023,Newlyn,2018.04,Loddon
30/4/2023,Newlyn,2024.064,Loddon
31/5/2023,Newlyn,2024.064,Loddon
30/6/2023,Newlyn,3060.192,Loddon
31/7/2023,Newlyn,3048.144,Loddon
31/8/2023,Newlyn,3030.072,Loddon
30/9/2023,Newlyn,3045.132,Loddon
31/10/2023,Newlyn,2996.94,Loddon
30/11/2023,Newlyn,2831.28,Loddon
31/12/2023,Newlyn,2734.896,Loddon
31/1/2024,Newlyn,2512.008,Loddon
29/2/2024,Newlyn,2069.244,Loddon
31/3/2024,Newlyn,1795.152,Loddon
30/4/2024,Newlyn,1738,Loddon
31/5/2024,Newlyn,1635.516,Loddon
30/6/2024,Newlyn,1457.808,Loddon
31/7/2024,Newlyn,1527.084,Loddon
31/8/2024,Newlyn,1551.18,Loddon
30/9/2024,Newlyn,1542.144,Loddon
31/10/2024,Newlyn,1530.096,Loddon
30/11/2024,Newlyn,1448.772,Loddon
31/12/2024,Newlyn,1310.22,Loddon
31/1/2025,Newlyn,1150.584,Loddon
28/2/2025,Newlyn,915.648,Loddon
31/3/2025,Newlyn,743.964,Loddon
30/4/2025,Newlyn,614.448,Loddon
31/5/2025,Newlyn,499.992,Loddon
30/6/2025,Newlyn,481.92,Loddon
31/7/2025,Newlyn,575.292,Loddon
31/8/2025,Newlyn,740.952,Loddon
30/9/2025,Newlyn,1006.008,Loddon
31/1/2010,Tullaroop,3905,Loddon
28/2/2010,Tullaroop,3577,Loddon
31/3/2010,Tullaroop,3870,Loddon
30/4/2010,Tullaroop,4010,Loddon
31/5/2010,Tullaroop,4160,Loddon
30/6/2010,Tullaroop,4403,Loddon
31/7/2010,Tullaroop,5859,Loddon
31/8/2010,Tullaroop,41416,Loddon
30/9/2010,Tullaroop,73285,Loddon
31/10/2010,Tullaroop,73360,Loddon
30/11/2010,Tullaroop,74939,Loddon
31/12/2010,Tullaroop,72837,Loddon
31/1/2011,Tullaroop,73285,Loddon
28/2/2011,Tullaroop,73135,Loddon
31/3/2011,Tullaroop,72579,Loddon
30/4/2011,Tullaroop,72358,Loddon
31/5/2011,Tullaroop,75542,Loddon
30/6/2011,Tullaroop,72542,Loddon
31/7/2011,Tullaroop,73472,Loddon
31/8/2011,Tullaroop,73585,Loddon
30/9/2011,Tullaroop,73397,Loddon
31/10/2011,Tullaroop,72874,Loddon
30/11/2011,Tullaroop,72063,Loddon
31/12/2011,Tullaroop,69661,Loddon
31/1/2012,Tullaroop,66089,Loddon
29/2/2012,Tullaroop,64603,Loddon
31/3/2012,Tullaroop,63715,Loddon
30/4/2012,Tullaroop,62160,Loddon
31/5/2012,Tullaroop,61490,Loddon
30/6/2012,Tullaroop,62261,Loddon
31/7/2012,Tullaroop,69947,Loddon
31/8/2012,Tullaroop,73809,Loddon
30/9/2012,Tullaroop,73472,Loddon
31/10/2012,Tullaroop,72874,Loddon
30/11/2012,Tullaroop,70455,Loddon
31/12/2012,Tullaroop,68090,Loddon
31/1/2013,Tullaroop,65188,Loddon
28/2/2013,Tullaroop,62968,Loddon
31/3/2013,Tullaroop,58722,Loddon
30/4/2013,Tullaroop,49978,Loddon
31/5/2013,Tullaroop,44612,Loddon
30/6/2013,Tullaroop,43896,Loddon
31/7/2013,Tullaroop,44171,Loddon
31/8/2013,Tullaroop,45672,Loddon
30/9/2013,Tullaroop,47525,Loddon
31/10/2013,Tullaroop,49151,Loddon
30/11/2013,Tullaroop,48189,Loddon
31/12/2013,Tullaroop,46806,Loddon
31/1/2014,Tullaroop,44807,Loddon
28/2/2014,Tullaroop,42753,Loddon
31/3/2014,Tullaroop,41336,Loddon
30/4/2014,Tullaroop,39743,Loddon
31/5/2014,Tullaroop,39355,Loddon
30/6/2014,Tullaroop,39048,Loddon
31/7/2014,Tullaroop,40313,Loddon
31/8/2014,Tullaroop,41469,Loddon
30/9/2014,Tullaroop,41655,Loddon
31/10/2014,Tullaroop,40785,Loddon
30/11/2014,Tullaroop,39278,Loddon
31/12/2014,Tullaroop,37301,Loddon
31/1/2015,Tullaroop,35917,Loddon
28/2/2015,Tullaroop,34175,Loddon
31/3/2015,Tullaroop,31147,Loddon
30/4/2015,Tullaroop,23026,Loddon
31/5/2015,Tullaroop,27813,Loddon
30/6/2015,Tullaroop,27494,Loddon
31/7/2015,Tullaroop,27260,Loddon
31/8/2015,Tullaroop,25843,Loddon
30/9/2015,Tullaroop,25173,Loddon
31/10/2015,Tullaroop,24205,Loddon
30/11/2015,Tullaroop,23204,Loddon
31/12/2015,Tullaroop,21673,Loddon
31/1/2016,Tullaroop,20163,Loddon
29/2/2016,Tullaroop,19034,Loddon
31/3/2016,Tullaroop,16598,Loddon
30/4/2016,Tullaroop,15735,Loddon
31/5/2016,Tullaroop,15484,Loddon
30/6/2016,Tullaroop,15453,Loddon
31/7/2016,Tullaroop,18575,Loddon
31/8/2016,Tullaroop,25495,Loddon
30/9/2016,Tullaroop,76061,Loddon
31/10/2016,Tullaroop,73547,Loddon
30/11/2016,Tullaroop,72985,Loddon
31/12/2016,Tullaroop,71547,Loddon
31/1/2017,Tullaroop,69517,Loddon
28/2/2017,Tullaroop,66927,Loddon
31/3/2017,Tullaroop,62126,Loddon
30/4/2017,Tullaroop,55358,Loddon
31/5/2017,Tullaroop,54200,Loddon
30/6/2017,Tullaroop,53457,Loddon
31/7/2017,Tullaroop,52871,Loddon
31/8/2017,Tullaroop,54575,Loddon
30/9/2017,Tullaroop,57819,Loddon
31/10/2017,Tullaroop,55611,Loddon
30/11/2017,Tullaroop,54481,Loddon
31/12/2017,Tullaroop,52687,Loddon
31/1/2018,Tullaroop,50429,Loddon
28/2/2018,Tullaroop,47755,Loddon
31/3/2018,Tullaroop,43808,Loddon
30/4/2018,Tullaroop,42109,Loddon
31/5/2018,Tullaroop,41507,Loddon
30/6/2018,Tullaroop,41100,Loddon
31/7/2018,Tullaroop,40659,Loddon
31/8/2018,Tullaroop,41459,Loddon
30/9/2018,Tullaroop,40924.95,Loddon
31/10/2018,Tullaroop,38614,Loddon
30/11/2018,Tullaroop,37402,Loddon
31/12/2018,Tullaroop,35716,Loddon
31/1/2019,Tullaroop,33274,Loddon
28/2/2019,Tullaroop,31469,Loddon
31/3/2019,Tullaroop,29465,Loddon
30/4/2019,Tullaroop,28503,Loddon
31/5/2019,Tullaroop,28611,Loddon
30/6/2019,Tullaroop,30493.1,Loddon
31/7/2019,Tullaroop,42677,Loddon
31/8/2019,Tullaroop,57630.5,Loddon
30/9/2019,Tullaroop,57630.5,Loddon
31/10/2019,Tullaroop,61205.05,Loddon
30/11/2019,Tullaroop,56244.45,Loddon
31/12/2019,Tullaroop,53764.15,Loddon
31/1/2020,Tullaroop,51502.7,Loddon
29/2/2020,Tullaroop,49897.8,Loddon
31/3/2020,Tullaroop,47271.6,Loddon
30/4/2020,Tullaroop,46542.1,Loddon
31/5/2020,Tullaroop,45885.55,Loddon
30/6/2020,Tullaroop,43915.9,Loddon
31/7/2020,Tullaroop,42748.7,Loddon
31/8/2020,Tullaroop,44864.25,Loddon
30/9/2020,Tullaroop,45010.15,Loddon
31/10/2020,Tullaroop,45156.05,Loddon
30/11/2020,Tullaroop,43551.15,Loddon
31/12/2020,Tullaroop,40195.45,Loddon
31/1/2021,Tullaroop,37861.05,Loddon
28/2/2021,Tullaroop,36985.65,Loddon
31/3/2021,Tullaroop,33484.05,Loddon
30/4/2021,Tullaroop,30201.3,Loddon
31/5/2021,Tullaroop,29034.1,Loddon
30/6/2021,Tullaroop,29034.1,Loddon
31/7/2021,Tullaroop,37496.3,Loddon
31/8/2021,Tullaroop,47709.3,Loddon
30/9/2021,Tullaroop,53107.6,Loddon
